ID,Mode,Ephemerality,gender,age_1,Stimulus,ClickCount,FirstClick,LastClick,PageSubmit,RecommendationFollowed
6780,Auditory,1,1,56,toaster,1,24.569,24.569,28.605,0
6781,DisappearingVisual,1,1,34,brownies,4,23.24,25.08,26.451,0
6782,DisappearingVisual,1,1,34,hotel,2,8.092,8.397,10.555,0
6783,DisappearingVisual,1,1,34,shampoo,1,12.175,12.175,16.227,0
6784,DisappearingVisual,1,1,34,toaster,5,59.923,76.574,77.699,1
6785,DisappearingVisual,1,2,26,brownies,1,4.852,4.852,6.336,1
6786,DisappearingVisual,1,2,26,hotel,1,9.223,9.223,11.683,1
6787,DisappearingVisual,1,2,26,shampoo,1,7.404,7.404,9.198,1
6788,DisappearingVisual,1,2,26,toaster,1,7.407,7.407,9.708,1
6789,PermanentVisual,0,1,37,brownies,1,7.904,7.904,19.376,1
6790,PermanentVisual,0,1,37,hotel,3,9.08,23.298,26.32,0
6791,PermanentVisual,0,1,37,shampoo,2,4.509,7.495,14.907,0
6792,PermanentVisual,0,1,37,toaster,6,39.561,53.418,54.601,1
6793,PermanentVisual,0,1,28,brownies,2,2.858,3.483,4.857,1
6794,PermanentVisual,0,1,28,hotel,1,1.91,1.91,6.764,1
6795,PermanentVisual,0,1,28,shampoo,1,3.656,3.656,6.535,1
6796,PermanentVisual,0,1,28,toaster,1,4.505,4.505,6.581,1
6797,PermanentVisual,0,2,34,brownies,3,23.435,26.133,27.33,0
6798,PermanentVisual,0,2,34,hotel,1,11.713,11.713,14.834,0
6799,PermanentVisual,0,2,34,shampoo,1,10.119,10.119,17.045,0
6800,PermanentVisual,0,2,34,toaster,1,63.262,63.262,66.013,1
6801,PermanentVisual,0,2,29,brownies,2,6.998,7.523,8.737,1
6802,PermanentVisual,0,2,29,hotel,3,33.837,44.178,45.163,0
6803,PermanentVisual,0,2,29,shampoo,1,29.762,29.762,30.956,0
6804,PermanentVisual,0,2,29,toaster,3,23.107,27.717,29.605,1
6805,Auditory,1,1,22,brownies,1,2.083,2.083,3.108,1
6806,Auditory,1,1,22,hotel,2,1.994,3.399,4.649,1
6807,Auditory,1,1,22,shampoo,2,1.328,4.594,6.575,0
6808,Auditory,1,1,22,toaster,3,1.664,4.186,6.331,1
6809,PermanentVisual,0,2,33,brownies,1,14.343,14.343,16.296,0
6810,PermanentVisual,0,2,33,hotel,1,13.217,13.217,14.549,0
6811,PermanentVisual,0,2,33,shampoo,1,10.801,10.801,12.097,0
6812,PermanentVisual,0,2,33,toaster,2,8.886,10.397,11.718,0
6813,DisappearingVisual,1,1,20,brownies,1,5.589,5.589,6.72,0
6814,DisappearingVisual,1,1,20,hotel,2,8.83,17.095,17.718,0
6815,DisappearingVisual,1,1,20,shampoo,1,8.493,8.493,11.939,0
6816,DisappearingVisual,1,1,20,toaster,1,6.596,6.596,8.913,0
6817,Auditory,1,2,48,brownies,1,8.706,8.706,12.592,1
6818,Auditory,1,2,48,hotel,1,3.442,3.442,5.898,1
6819,Auditory,1,2,48,shampoo,1,4.964,4.964,9.557,1
6820,Auditory,1,2,48,toaster,1,7.861,7.861,10.494,1
6821,PermanentVisual,0,1,21,brownies,1,9.3,9.3,15.82,0
6822,PermanentVisual,0,1,21,hotel,2,5.764,16.494,20.093,0
6823,PermanentVisual,0,1,21,shampoo,1,6.79,6.79,11.833,0
6824,PermanentVisual,0,1,21,toaster,1,11.298,11.298,13.916,0
6825,Auditory,1,1,67,brownies,1,16.306,16.306,17.21,0
6826,Auditory,1,1,67,hotel,1,17.179,17.179,18.988,0
6827,Auditory,1,1,67,shampoo,1,13.871,13.871,17.688,1
6828,Auditory,1,1,67,toaster,1,73.855,73.855,76.319,0
6829,PermanentVisual,0,2,40,brownies,1,25.732,25.732,27.674,1
6830,PermanentVisual,0,2,40,hotel,7,13.937,48.482,51.478,0
6831,PermanentVisual,0,2,40,shampoo,1,9.038,9.038,13.744,0
6832,PermanentVisual,0,2,40,toaster,13,0.815,42.709,43.64,0
6833,PermanentVisual,0,2,44,brownies,5,24.768,55.864,57.779,1
6834,PermanentVisual,0,2,44,hotel,15,14.006,49.001,54.591,0
6835,PermanentVisual,0,2,44,shampoo,2,52.307,53.965,55.804,1
6836,PermanentVisual,0,2,44,toaster,78,0.017,94.557,97.277,0
6837,PermanentVisual,0,1,29,brownies,4,3.08,5.815,6.788,1
6838,PermanentVisual,0,1,29,hotel,1,5.313,5.313,7.132,0
6839,PermanentVisual,0,1,29,shampoo,1,1.046,1.046,2.234,1
6840,PermanentVisual,0,1,29,toaster,3,4.499,6.545,9.43,1
6841,DisappearingVisual,1,1,51,brownies,1,20.996,20.996,21.878,0
6842,DisappearingVisual,1,1,51,hotel,1,31.564,31.564,32.811,0
6843,DisappearingVisual,1,1,51,shampoo,1,31.343,31.343,32.2,0
6844,DisappearingVisual,1,1,51,toaster,2,24.864,26.383,30.481,1
6845,PermanentVisual,0,2,33,brownies,1,2.324,2.324,3.917,1
6846,PermanentVisual,0,2,33,hotel,2,3.413,6.021,7.319,1
6847,PermanentVisual,0,2,33,shampoo,1,2.086,2.086,4.544,1
6848,PermanentVisual,0,2,33,toaster,5,5.977,13.505,14.437,1
6849,DisappearingVisual,1,1,33,brownies,1,4.556,4.556,7.461,0
6850,DisappearingVisual,1,1,33,hotel,2,21.393,24.587,27.967,0
6851,DisappearingVisual,1,1,33,shampoo,1,9.262,9.262,12.721,0
6852,DisappearingVisual,1,1,33,toaster,3,25.994,31.361,34.988,1
6853,Auditory,1,1,45,brownies,1,5.152,5.152,7.338,1
6854,Auditory,1,1,45,hotel,10,0.728,12.441,12.792,1
6855,Auditory,1,1,45,shampoo,4,5.349,9.023,10.586,1
6856,Auditory,1,1,45,toaster,18,0.802,14.378,15.957,1
6857,DisappearingVisual,1,2,37,brownies,2,2.531,3.915,5.85,1
6858,DisappearingVisual,1,2,37,hotel,2,3.232,4.115,4.8,1
6859,DisappearingVisual,1,2,37,shampoo,1,3.154,3.154,4.84,1
6860,DisappearingVisual,1,2,37,toaster,8,1.757,8.585,9.425,1
6861,DisappearingVisual,1,1,20,brownies,1,3.383,3.383,6.448,1
6862,DisappearingVisual,1,1,20,hotel,4,5.849,13.304,14.555,0
6863,DisappearingVisual,1,1,20,shampoo,1,8.811,8.811,11.95,0
6864,DisappearingVisual,1,1,20,toaster,1,3.331,3.331,14.659,1
6865,DisappearingVisual,1,1,31,brownies,2,1.997,2.332,3.14,1
6866,DisappearingVisual,1,1,31,hotel,1,1.45,1.45,2.913,1
6867,DisappearingVisual,1,1,31,shampoo,1,2.415,2.415,4.015,1
6868,DisappearingVisual,1,1,31,toaster,2,2.022,2.974,4.318,1
6869,Auditory,1,1,34,brownies,3,11.517,12.463,13.933,0
6870,Auditory,1,1,34,hotel,0,0,0,1.93,1
6871,Auditory,1,1,34,shampoo,1,1.021,1.021,1.917,1
6872,Auditory,1,1,34,toaster,0,0,0,2.285,1
6873,PermanentVisual,0,2,25,brownies,2,0.569,3.597,4.894,1
6874,PermanentVisual,0,2,25,hotel,2,5.853,6.547,8.721,0
6875,PermanentVisual,0,2,25,shampoo,3,0.488,9.037,9.915,0
6876,PermanentVisual,0,2,25,toaster,4,3.868,9.843,10.755,1
6877,Auditory,1,2,33,brownies,1,6.322,6.322,7.456,0
6878,Auditory,1,2,33,hotel,1,4.23,4.23,6.356,1
6879,Auditory,1,2,33,shampoo,1,11.687,11.687,13.279,0
6880,Auditory,1,2,33,toaster,2,18.244,19.379,23.053,0
6881,DisappearingVisual,1,2,30,brownies,3,11.909,14.875,16.733,0
6882,DisappearingVisual,1,2,30,hotel,1,6.605,6.605,14.44,1
6883,DisappearingVisual,1,2,30,shampoo,1,19.847,19.847,21.638,0
6884,DisappearingVisual,1,2,30,toaster,1,47.817,47.817,51.337,0
6885,DisappearingVisual,1,1,41,brownies,1,5.292,5.292,7.419,1
6886,DisappearingVisual,1,1,41,hotel,1,2.178,2.178,6.104,1
6887,DisappearingVisual,1,1,41,shampoo,1,2.694,2.694,4.067,1
6888,DisappearingVisual,1,1,41,toaster,1,4.492,4.492,5.87,1
6889,PermanentVisual,0,2,30,brownies,1,2.041,2.041,2.828,1
6890,PermanentVisual,0,2,30,hotel,3,2.48,4.264,5.533,1
6891,PermanentVisual,0,2,30,shampoo,1,2.655,2.655,3.373,1
6892,PermanentVisual,0,2,30,toaster,1,2.086,2.086,3.003,1
6893,DisappearingVisual,1,2,36,brownies,1,3.557,3.557,6.019,1
6894,DisappearingVisual,1,2,36,hotel,4,0.4,5.54,6.636,1
6895,DisappearingVisual,1,2,36,shampoo,1,4.118,4.118,4.808,1
6896,DisappearingVisual,1,2,36,toaster,8,0.938,6.545,8.17,1
6897,DisappearingVisual,1,2,49,brownies,1,9.992,9.992,11.053,1
6898,DisappearingVisual,1,2,49,hotel,1,63.949,63.949,66.148,0
6899,DisappearingVisual,1,2,49,shampoo,4,27.233,31.553,35.74,0
6900,DisappearingVisual,1,2,49,toaster,1,139.248,139.248,141.772,0
6901,Auditory,1,1,62,brownies,0,0,0,1.672,1
6902,Auditory,1,1,62,hotel,1,67.9,67.9,68.801,1
6903,Auditory,1,1,62,shampoo,1,4.885,4.885,6.456,0
6904,Auditory,1,1,62,toaster,0,0,0,2.558,0
6905,Auditory,1,2,38,brownies,1,4.289,4.289,6.269,0
6906,Auditory,1,2,38,hotel,1,13.768,13.768,16.193,1
6907,Auditory,1,2,38,shampoo,1,6.359,6.359,7.242,0
6908,Auditory,1,2,38,toaster,1,9.284,9.284,11.068,0
6909,Auditory,1,2,29,brownies,1,1.819,1.819,3.381,1
6910,Auditory,1,2,29,hotel,2,3.961,4.788,7.601,1
6911,Auditory,1,2,29,shampoo,1,6.904,6.904,7.955,0
6912,Auditory,1,2,29,toaster,2,13.127,14.254,23.527,0
6913,Auditory,1,2,19,brownies,2,1.912,2.714,3.288,1
6914,Auditory,1,2,19,hotel,3,1.299,4.241,5.354,1
6915,Auditory,1,2,19,shampoo,1,1.865,1.865,2.928,1
6916,Auditory,1,2,19,toaster,3,1.611,5.426,6.441,1
6917,DisappearingVisual,1,2,31,brownies,2,8.172,8.87,9.347,1
6918,DisappearingVisual,1,2,31,hotel,3,2.818,4.928,5.572,0
6919,DisappearingVisual,1,2,31,shampoo,3,5.002,7.516,8.549,0
6920,DisappearingVisual,1,2,31,toaster,11,6.362,13.808,14.702,1
6921,DisappearingVisual,1,1,30,brownies,2,6.397,8.673,10.783,0
6922,DisappearingVisual,1,1,30,hotel,1,7.374,7.374,8.73,1
6923,DisappearingVisual,1,1,30,shampoo,3,6.891,8.063,9.882,0
6924,DisappearingVisual,1,1,30,toaster,1,19.804,19.804,21.643,0
6925,DisappearingVisual,1,2,57,brownies,2,42.744,45.483,46.836,0
6926,DisappearingVisual,1,2,57,hotel,8,13.782,67.345,69.767,1
6927,DisappearingVisual,1,2,57,shampoo,2,21.583,29.943,31.183,1
6928,DisappearingVisual,1,2,57,toaster,7,1.96,49.173,51.006,1
6929,DisappearingVisual,1,2,54,brownies,1,6.118,6.118,6.984,1
6930,DisappearingVisual,1,2,54,hotel,1,25.831,25.831,27.429,0
6931,DisappearingVisual,1,2,54,shampoo,3,5.401,11.359,13.757,0
6932,DisappearingVisual,1,2,54,toaster,1,30.418,30.418,32.87,0
6933,Auditory,1,1,30,brownies,1,2.834,2.834,4.014,1
6934,Auditory,1,1,30,hotel,3,1.866,8.379,9.718,1
6935,Auditory,1,1,30,shampoo,1,3.318,3.318,12.21,1
6936,Auditory,1,1,30,toaster,1,2.245,2.245,3.153,0
6937,Auditory,1,2,38,brownies,1,4.096,4.096,8.825,1
6938,Auditory,1,2,38,hotel,3,17.63,23.64,26.493,0
6939,Auditory,1,2,38,shampoo,1,12.551,12.551,14.415,1
6940,Auditory,1,2,38,toaster,3,6.253,9.283,10.453,0
6941,Auditory,1,1,31,brownies,2,2.953,3.786,4.435,0
6942,Auditory,1,1,31,hotel,2,11.797,14.466,17.128,0
6943,Auditory,1,1,31,shampoo,1,2.058,2.058,6.186,1
6944,Auditory,1,1,31,toaster,2,2.02,17.137,18.725,0
6945,PermanentVisual,0,2,42,brownies,1,6.389,6.389,9.366,1
6946,PermanentVisual,0,2,42,hotel,1,16.2,16.2,18.843,0
6947,PermanentVisual,0,2,42,shampoo,1,6.744,6.744,8.572,0
6948,PermanentVisual,0,2,42,toaster,1,11.158,11.158,13.417,0
6949,PermanentVisual,0,1,38,brownies,1,7.964,7.964,9.073,1
6950,PermanentVisual,0,1,38,hotel,1,24.658,24.658,26.412,1
6951,PermanentVisual,0,1,38,shampoo,1,4.523,4.523,5.94,0
6952,PermanentVisual,0,1,38,toaster,1,19.779,19.779,22.391,0
6953,DisappearingVisual,1,1,38,brownies,1,3.352,3.352,4.015,1
6954,DisappearingVisual,1,1,38,hotel,2,2.72,4.802,6.952,1
6955,DisappearingVisual,1,1,38,shampoo,1,1.836,1.836,5.108,1
6956,DisappearingVisual,1,1,38,toaster,1,4.271,4.271,6.401,1
6957,PermanentVisual,0,1,47,brownies,5,2.156,4.388,5.317,1
6958,PermanentVisual,0,1,47,hotel,2,4.479,6.215,8.263,1
6959,PermanentVisual,0,1,47,shampoo,8,6.143,20.239,23.2,1
6960,PermanentVisual,0,1,47,toaster,1,5.46,5.46,7.148,1
6961,Auditory,1,1,46,brownies,1,4.045,4.045,5.605,1
6962,Auditory,1,1,46,hotel,2,1.216,5.689,7.153,1
6963,Auditory,1,1,46,shampoo,1,2.21,2.21,3.955,1
6964,Auditory,1,1,46,toaster,2,1.401,6.068,7.522,1
6965,Auditory,1,3,32,brownies,1,2.352,2.352,4.233,1
6966,Auditory,1,3,32,hotel,4,6.795,9.967,11.787,0
6967,Auditory,1,3,32,shampoo,1,4.367,4.367,6.06,1
6968,Auditory,1,3,32,toaster,2,6.074,8.626,11.05,0
6969,Auditory,1,2,41,brownies,1,20.273,20.273,21.705,1
6970,Auditory,1,2,41,hotel,7,8.443,28.318,29.527,0
6971,Auditory,1,2,41,shampoo,1,25.444,25.444,26.9,0
6972,Auditory,1,2,41,toaster,29,4.051,47.856,49.124,1
6973,Auditory,1,2,42,brownies,2,2.796,6.037,8.399,1
6974,Auditory,1,2,42,hotel,4,7.975,20.018,21.228,1
6975,Auditory,1,2,42,shampoo,1,2.243,2.243,6.283,0
6976,Auditory,1,2,42,toaster,4,14.793,21.573,23.554,0
6977,DisappearingVisual,1,2,21,brownies,1,1.513,1.513,2.043,1
6978,DisappearingVisual,1,2,21,hotel,3,0.927,3.133,4.461,1
6979,DisappearingVisual,1,2,21,shampoo,1,0.955,0.955,1.837,1
6980,DisappearingVisual,1,2,21,toaster,2,2.626,6.075,8.248,1
6981,Auditory,1,1,32,brownies,1,37.803,37.803,39.252,0
6982,Auditory,1,1,32,hotel,1,21.188,21.188,29.895,1
6983,Auditory,1,1,32,shampoo,1,14.372,14.372,17.434,0
6984,Auditory,1,1,32,toaster,1,22.546,22.546,26.6,0
6985,Auditory,1,2,57,brownies,1,17.084,17.084,20.158,0
6986,Auditory,1,2,57,hotel,3,8.824,13.48,14.643,0
6987,Auditory,1,2,57,shampoo,2,8.666,21.073,22.133,1
6988,Auditory,1,2,57,toaster,5,15.547,20.249,21.383,1
6989,PermanentVisual,0,1,34,brownies,2,12.319,12.774,22.192,0
6990,PermanentVisual,0,1,34,hotel,1,27.992,27.992,31.29,0
6991,PermanentVisual,0,1,34,shampoo,1,15.737,15.737,17.218,0
6992,PermanentVisual,0,1,34,toaster,3,13.604,16.995,18.495,0
6993,PermanentVisual,0,1,27,brownies,3,15.5,19.316,25.31,0
6994,PermanentVisual,0,1,27,hotel,1,23.373,23.373,25.936,0
6995,PermanentVisual,0,1,27,shampoo,1,13.429,13.429,20.283,0
6996,PermanentVisual,0,1,27,toaster,1,58.842,58.842,61.519,0
6997,DisappearingVisual,1,2,56,brownies,1,4.162,4.162,6.498,1
6998,DisappearingVisual,1,2,56,hotel,1,10.295,10.295,13.077,0
6999,DisappearingVisual,1,2,56,shampoo,2,2.886,20.166,21.42,0
7000,DisappearingVisual,1,2,56,toaster,1,38.466,38.466,48.642,1
7001,PermanentVisual,0,2,24,brownies,1,4.9,4.9,5.94,0
7002,PermanentVisual,0,2,24,hotel,1,10.366,10.366,11.96,0
7003,PermanentVisual,0,2,24,shampoo,1,7.961,7.961,8.982,0
7004,PermanentVisual,0,2,24,toaster,2,9.547,11.627,13.565,0
7005,PermanentVisual,0,2,40,brownies,1,1.01,1.01,2.919,1
7006,PermanentVisual,0,2,40,hotel,0,0,0,9.829,1
7007,PermanentVisual,0,2,40,shampoo,2,1.981,2.837,4.715,1
7008,PermanentVisual,0,2,40,toaster,1,10.156,10.156,12.164,1
7009,DisappearingVisual,1,2,42,brownies,1,3.361,3.361,11.443,1
7010,DisappearingVisual,1,2,42,hotel,2,17.411,18.833,19.246,1
7011,DisappearingVisual,1,2,42,shampoo,1,12.554,12.554,13.626,0
7012,DisappearingVisual,1,2,42,toaster,2,17.973,22.071,23.709,0
7013,DisappearingVisual,1,2,30,brownies,1,3.807,3.807,5.251,1
7014,DisappearingVisual,1,2,30,hotel,1,11.632,11.632,13.599,1
7015,DisappearingVisual,1,2,30,shampoo,1,2.501,2.501,4.245,1
7016,DisappearingVisual,1,2,30,toaster,1,13.815,13.815,16.201,1
7017,Auditory,1,2,34,brownies,1,2.336,2.336,3.438,1
7018,Auditory,1,2,34,hotel,3,6.738,10.394,11.416,1
7019,Auditory,1,2,34,shampoo,2,4.003,6.059,7.127,1
7020,Auditory,1,2,34,toaster,3,18.251,21.815,22.992,1
7021,PermanentVisual,0,1,33,brownies,3,4.228,6.06,7.187,0
7022,PermanentVisual,0,1,33,hotel,1,6.7,6.7,7.91,0
7023,PermanentVisual,0,1,33,shampoo,2,2.812,3.508,4.736,0
7024,PermanentVisual,0,1,33,toaster,1,5.357,5.357,8.652,1
7025,DisappearingVisual,1,2,22,brownies,3,2.976,8.204,9.811,0
7026,DisappearingVisual,1,2,22,hotel,3,8.58,11.893,13.397,1
7027,DisappearingVisual,1,2,22,shampoo,1,11.113,11.113,12.412,1
7028,DisappearingVisual,1,2,22,toaster,3,7.866,11.386,12.486,0
7029,PermanentVisual,0,2,30,brownies,2,4.62,6.117,7.763,0
7030,PermanentVisual,0,2,30,hotel,1,13.083,13.083,14.426,0
7031,PermanentVisual,0,2,30,shampoo,1,16.065,16.065,17.545,0
7032,PermanentVisual,0,2,30,toaster,1,28.34,28.34,30.412,0
7033,DisappearingVisual,1,2,46,brownies,1,6.008,6.008,8.298,0
7034,DisappearingVisual,1,2,46,hotel,3,10.547,14.482,15.461,1
7035,DisappearingVisual,1,2,46,shampoo,1,20.3,20.3,21.749,0
7036,DisappearingVisual,1,2,46,toaster,4,4.627,10.984,11.922,1
7037,PermanentVisual,0,2,45,brownies,1,4.168,4.168,13.338,0
7038,PermanentVisual,0,2,45,hotel,1,9.066,9.066,22.608,1
7039,PermanentVisual,0,2,45,shampoo,1,9.462,9.462,12.771,1
7040,PermanentVisual,0,2,45,toaster,1,50.443,50.443,51.975,0
7041,Auditory,1,2,33,brownies,1,1.973,1.973,3.076,1
7042,Auditory,1,2,33,hotel,1,5.508,5.508,8.523,1
7043,Auditory,1,2,33,shampoo,1,2.391,2.391,6.348,1
7044,Auditory,1,2,33,toaster,1,5.536,5.536,7.439,1
7045,DisappearingVisual,1,1,24,brownies,5,7.283,23.918,24.76,0
7046,DisappearingVisual,1,1,24,hotel,1,12.539,12.539,23.611,0
7047,DisappearingVisual,1,1,24,shampoo,1,9.499,9.499,11.406,0
7048,DisappearingVisual,1,1,24,toaster,5,56.943,75.884,78.841,1
7049,Auditory,1,1,33,brownies,1,1.263,1.263,2.221,1
7050,Auditory,1,1,33,hotel,1,1.888,1.888,4.339,1
7051,Auditory,1,1,33,shampoo,1,1.106,1.106,2.134,1
7052,Auditory,1,1,33,toaster,2,2.239,4.137,7.356,1
7053,DisappearingVisual,1,1,37,brownies,1,3.755,3.755,6.159,0
7054,DisappearingVisual,1,1,37,hotel,1,8.553,8.553,10.248,0
7055,DisappearingVisual,1,1,37,shampoo,1,6.631,6.631,8.508,0
7056,DisappearingVisual,1,1,37,toaster,2,30.442,32.964,34.319,1
7057,PermanentVisual,0,2,30,brownies,1,7.734,7.734,10.342,0
7058,PermanentVisual,0,2,30,hotel,3,11.733,16.079,17.568,1
7059,PermanentVisual,0,2,30,shampoo,1,10.026,10.026,11.624,0
7060,PermanentVisual,0,2,30,toaster,3,8.289,11.655,12.766,0
7061,PermanentVisual,0,2,21,brownies,5,2.505,4.209,5.369,0
7062,PermanentVisual,0,2,21,hotel,5,1.652,9.784,10.959,0
7063,PermanentVisual,0,2,21,shampoo,1,1.048,1.048,5.667,0
7064,PermanentVisual,0,2,21,toaster,3,5.244,10.672,11.294,0
7065,Auditory,1,1,48,brownies,1,5.521,5.521,10.505,0
7066,Auditory,1,1,48,hotel,1,2.952,2.952,20.722,1
7067,Auditory,1,1,48,shampoo,1,10.531,10.531,13.623,0
7068,Auditory,1,1,48,toaster,4,19.262,32.27,34.007,0
7069,Auditory,1,1,23,brownies,1,2.032,2.032,5.588,1
7070,Auditory,1,1,23,hotel,2,8.881,11.83,13.289,0
7071,Auditory,1,1,23,shampoo,1,5.767,5.767,7.956,1
7072,Auditory,1,1,23,toaster,5,8.422,26.069,26.803,1
7073,DisappearingVisual,1,2,57,brownies,1,27.496,27.496,29.783,1
7074,DisappearingVisual,1,2,57,hotel,5,13.858,64.732,66.646,1
7075,DisappearingVisual,1,2,57,shampoo,1,22.349,22.349,24.323,0
7076,DisappearingVisual,1,2,57,toaster,7,8.281,101.704,103.412,0
7077,PermanentVisual,0,1,51,brownies,1,51.438,51.438,55.323,1
7078,PermanentVisual,0,1,51,hotel,1,100.865,100.865,103.08,0
7079,PermanentVisual,0,1,51,shampoo,1,58.956,58.956,61.119,0
7080,PermanentVisual,0,1,51,toaster,1,133.892,133.892,141.373,0
7081,Auditory,1,2,35,brownies,1,2.297,2.297,6.027,1
7082,Auditory,1,2,35,hotel,2,2.399,3.558,4.411,1
7083,Auditory,1,2,35,shampoo,1,1.702,1.702,3.186,1
7084,Auditory,1,2,35,toaster,15,10.808,35.727,37.699,0
7085,Auditory,1,1,35,brownies,1,6.324,6.324,7.814,1
7086,Auditory,1,1,35,hotel,2,5.428,6.663,9.944,1
7087,Auditory,1,1,35,shampoo,1,4.461,4.461,6.708,1
7088,Auditory,1,1,35,toaster,14,4.609,59.582,90.069,1
7089,PermanentVisual,0,2,32,brownies,1,7.638,7.638,9.273,0
7090,PermanentVisual,0,2,32,hotel,5,2.405,9.946,11.158,0
7091,PermanentVisual,0,2,32,shampoo,1,5.145,5.145,6.874,0
7092,PermanentVisual,0,2,32,toaster,6,5.522,29.072,30.394,0
7093,Auditory,1,1,36,brownies,1,3.165,3.165,4.779,1
7094,Auditory,1,1,36,hotel,1,1.85,1.85,3.745,1
7095,Auditory,1,1,36,shampoo,1,5.308,5.308,7.311,0
7096,Auditory,1,1,36,toaster,0,0,0,2.944,1
7097,DisappearingVisual,1,1,41,brownies,2,4.638,5.583,6.826,0
7098,DisappearingVisual,1,1,41,hotel,1,8.343,8.343,9.962,1
7099,DisappearingVisual,1,1,41,shampoo,1,6.702,6.702,8.175,0
7100,DisappearingVisual,1,1,41,toaster,2,16.537,36.498,38.695,1
7101,PermanentVisual,0,1,74,brownies,1,34.952,34.952,36.835,0
7102,PermanentVisual,0,1,74,hotel,1,58.854,58.854,62.729,0
7103,PermanentVisual,0,1,74,shampoo,1,27.663,27.663,38.047,0
7104,PermanentVisual,0,1,74,toaster,1,172.168,172.168,175.34,1
7105,DisappearingVisual,1,1,30,brownies,1,8.845,8.845,11.434,0
7106,DisappearingVisual,1,1,30,hotel,1,11.8,11.8,14.062,0
7107,DisappearingVisual,1,1,30,shampoo,1,6.785,6.785,8.709,0
7108,DisappearingVisual,1,1,30,toaster,4,112.557,115.63,117.807,0
7109,DisappearingVisual,1,1,60,brownies,2,20.292,29.503,30.866,1
7110,DisappearingVisual,1,1,60,hotel,1,3.168,3.168,5.017,1
7111,DisappearingVisual,1,1,60,shampoo,1,5.218,5.218,6.525,1
7112,DisappearingVisual,1,1,60,toaster,1,6.006,6.006,8.751,1
7113,Auditory,1,2,32,brownies,1,8.94,8.94,9.992,1
7114,Auditory,1,2,32,hotel,1,9.567,9.567,11.457,1
7115,Auditory,1,2,32,shampoo,1,4.609,4.609,6.739,0
7116,Auditory,1,2,32,toaster,2,22.53,23.99,25.654,0
7117,PermanentVisual,0,2,33,brownies,1,3.67,3.67,8.696,0
7118,PermanentVisual,0,2,33,hotel,2,7.381,14.845,22.466,1
7119,PermanentVisual,0,2,33,shampoo,1,14.461,14.461,17.732,0
7120,PermanentVisual,0,2,33,toaster,1,16.07,16.07,19.882,1
7121,Auditory,1,2,43,brownies,2,2.996,16.165,18.801,0
7122,Auditory,1,2,43,hotel,2,30.799,31.917,37.215,0
7123,Auditory,1,2,43,shampoo,1,3.529,3.529,34.357,1
7124,Auditory,1,2,43,toaster,3,4.053,108.712,116.057,0
7125,PermanentVisual,0,2,31,brownies,1,15.984,15.984,23.428,0
7126,PermanentVisual,0,2,31,hotel,1,18.071,18.071,19.805,0
7127,PermanentVisual,0,2,31,shampoo,1,8.607,8.607,12.245,0
7128,PermanentVisual,0,2,31,toaster,1,24.586,24.586,26.807,0
7129,Auditory,1,1,27,brownies,2,6.379,12.922,15.638,0
7130,Auditory,1,1,27,hotel,3,0.722,5.586,8.37,1
7131,Auditory,1,1,27,shampoo,2,0.947,6.194,7.486,0
7132,Auditory,1,1,27,toaster,2,17.03,17.572,18.891,1
7133,DisappearingVisual,1,2,51,brownies,2,8.535,9.626,10.708,1
7134,DisappearingVisual,1,2,51,hotel,1,9.57,9.57,15.56,1
7135,DisappearingVisual,1,2,51,shampoo,1,30.741,30.741,33.928,0
7136,DisappearingVisual,1,2,51,toaster,1,32.043,32.043,33.253,1
7137,PermanentVisual,0,2,47,brownies,1,7.551,7.551,9.785,0
7138,PermanentVisual,0,2,47,hotel,1,5.598,5.598,7.596,0
7139,PermanentVisual,0,2,47,shampoo,1,7.711,7.711,8.886,0
7140,PermanentVisual,0,2,47,toaster,1,17.345,17.345,20.133,0
7141,PermanentVisual,0,1,21,brownies,1,10.383,10.383,11.336,1
7142,PermanentVisual,0,1,21,hotel,2,12.295,12.84,14.25,0
7143,PermanentVisual,0,1,21,shampoo,1,16.431,16.431,17.258,0
7144,PermanentVisual,0,1,21,toaster,2,62.587,63.796,65.4,0
7145,PermanentVisual,0,1,26,brownies,2,17.161,19.118,20.485,0
7146,PermanentVisual,0,1,26,hotel,3,14.587,16.939,19.706,0
7147,PermanentVisual,0,1,26,shampoo,2,22.594,23.706,24.866,1
7148,PermanentVisual,0,1,26,toaster,2,40.295,41.338,45.358,0
7149,PermanentVisual,0,1,36,brownies,2,10.997,12.533,20.306,1
7150,PermanentVisual,0,1,36,hotel,2,12.165,14.349,15.763,0
7151,PermanentVisual,0,1,36,shampoo,2,15.396,18.484,24.024,0
7152,PermanentVisual,0,1,36,toaster,2,106.224,107.56,111.629,1
7153,PermanentVisual,0,2,22,brownies,1,2.037,2.037,4.335,1
7154,PermanentVisual,0,2,22,hotel,2,1.694,5.956,6.757,1
7155,PermanentVisual,0,2,22,shampoo,3,2.225,7.361,14.806,0
7156,PermanentVisual,0,2,22,toaster,10,0.482,20.903,22.859,0
7157,DisappearingVisual,1,1,25,brownies,3,7.648,8.952,10.808,1
7158,DisappearingVisual,1,1,25,hotel,1,1.2,1.2,5.89,1
7159,DisappearingVisual,1,1,25,shampoo,2,6.033,6.769,8.435,1
7160,DisappearingVisual,1,1,25,toaster,1,5.812,5.812,8.557,1
